track_id,genre_top,split,subset
73330,Electronic,training,medium
73331,Electronic,training,medium
73332,Electronic,training,medium
73333,,training,large
73334,Electronic,training,medium
73335,Electronic,training,small
73336,Electronic,training,medium
73337,Electronic,training,medium
73338,Electronic,training,medium
73339,Electronic,training,medium
73340,Electronic,training,small
73341,Electronic,training,small
73342,Electronic,training,small
73343,Electronic,training,small
73344,Electronic,training,small
73345,,test,large
73346,,training,large
73347,,test,large
73348,,test,large
73349,,test,large
73350,,test,large
73358,,training,large
73359,,training,large
73360,,training,large
73362,,training,large
73363,Electronic,training,small
73364,Electronic,training,medium
73365,Electronic,training,small
73366,Electronic,training,small
73367,Electronic,training,small
73368,Electronic,training,small
73369,Electronic,training,small
73370,Electronic,training,small
73371,Electronic,training,small
73372,Electronic,training,small
73373,,training,large
73374,,training,large
73375,,training,large
73376,,training,large
73377,,training,large
73378,,test,large
73379,,validation,large
73380,,training,large
73381,,training,large
73382,,training,large
73383,,training,large
73384,,training,large
73385,,training,large
73386,,training,large
73387,,training,large
73388,,validation,large
73389,,training,large
73390,,training,large
73391,,training,large
73392,,training,large
73393,,training,large
73394,,training,large
73395,,validation,large
73396,,training,large
73397,,test,large
73398,,training,large
73399,,training,large
73400,,training,large
73401,,training,large
73402,,training,large
73403,,training,large
73404,,training,large
73405,,training,large
73406,,validation,large
73407,,training,large
73408,,test,large
73409,,training,large
73410,,training,large
73411,,training,large
73412,,training,large
73413,,training,large
73414,,training,large
73415,,training,large
73416,,training,large
73417,,training,large
73419,,test,large
73420,,test,large
73421,,test,large
73422,,test,large
73423,,test,large
73424,,test,large
73425,,test,large
73426,,test,large
73427,,test,large
73428,,test,large
73429,,test,large
73430,,test,large
73431,,test,large
73432,,test,large
73433,,test,large
73434,,test,large
73435,,test,large
73436,,test,large
73437,,test,large
73438,,test,large
73439,,training,large
73440,,training,large
73441,,training,large
73442,Jazz,training,medium
73443,Jazz,training,medium
73446,,training,large
73447,,training,large
73448,,training,large
73449,,training,large
73450,,training,large
73451,Rock,training,large
73452,Rock,training,large
73453,Rock,training,large
73454,Rock,training,large
73455,Rock,training,large
73456,Rock,training,large
73457,Rock,training,large
73458,,training,large
73460,,training,large
73461,,training,large
73462,,training,large
73463,,training,large
73464,,training,large
73465,Pop,training,small
73466,Pop,training,small
73467,Pop,training,small
73468,Pop,training,small
73469,Pop,training,small
73470,,training,large
73471,,training,large
73472,,training,large
73473,,training,large
73474,,training,large
73475,,training,large
73477,Rock,training,large
73478,Rock,training,medium
73479,Rock,training,medium
73480,Rock,training,medium
73481,Rock,training,medium
73482,Rock,training,medium
73483,Rock,training,medium
73485,Rock,training,medium
73486,Rock,training,small
73487,,training,large
73488,,training,large
73489,,training,large
73490,,training,large
73491,,training,large
73492,,training,large
73494,Experimental,test,small
73495,Instrumental,training,small
73497,,training,large
73498,,training,large
73499,,training,large
73500,,training,large
73501,Country,training,medium
73502,Country,training,medium
73503,Country,training,medium
73504,Country,training,medium
73505,Country,training,medium
73506,Country,training,medium
73507,Country,training,medium
73508,Country,training,medium
73509,Country,training,medium
73510,,training,large
73515,Rock,test,medium
73516,Rock,test,medium
73517,Rock,test,medium
73518,Rock,test,medium
73519,Rock,test,small
73520,Rock,test,small
73521,Rock,test,small
73522,Rock,test,small
73523,,training,large
73524,,training,large
73525,,training,large
73526,,training,large
73527,,training,large
73528,,training,large
73529,,training,large
73530,,training,large
73531,,training,large
73532,,training,large
73533,,training,large
73534,,training,large
73535,,training,large
73536,,training,large
73537,,training,large
73538,,training,large
73539,,training,large
73541,Rock,training,medium
73542,,training,large
73543,Experimental,training,large
73544,,training,large
73545,,training,large
73548,,training,large
73549,,training,large
73550,Hip-Hop,training,small
73551,Hip-Hop,training,small
73559,Electronic,validation,medium
73560,Electronic,validation,small
73561,Electronic,validation,small
73564,Electronic,validation,small
73565,Electronic,validation,small
73566,Folk,training,small
73568,Folk,training,small
73571,Folk,training,medium
73572,Folk,training,small
73573,Folk,training,small
73580,Folk,training,small
73581,Folk,training,medium
73584,Folk,training,small
73585,Folk,training,small
73587,Folk,training,small
73589,Electronic,validation,large
73599,,test,large
73604,,training,large
73605,,training,large
73606,,training,large
73607,,training,large
73623,,training,large
73624,,training,large
73627,,training,large
73630,,validation,large
73640,Soul-RnB,training,large
73648,,validation,large
73651,,validation,large
73652,,validation,large
73653,,training,large
73654,,training,large
73656,,training,large
73657,,training,large
73658,Folk,training,small
73660,Folk,training,medium
73661,Folk,training,large
73662,Folk,training,large
73672,Folk,training,large
73675,Folk,training,small
73686,,training,large
73687,,training,large
73688,,training,large
73689,,training,large
73691,,training,large
73692,,training,large
73693,,training,large
73695,,training,large
73696,,training,large
73704,,training,large
73730,,test,large
73732,,test,large
73733,,test,large
73734,,test,large
73738,,test,large
73740,,training,large
73741,,training,large
73742,,training,large
73744,,training,large
73746,,validation,large
73748,,training,large
73750,,test,large
73752,,test,large
73753,,validation,large
73754,,training,large
73756,,training,large
73758,,training,large
73759,,validation,large
73760,International,training,small
73761,International,training,small
73762,International,training,small
73763,International,validation,small
73764,International,training,small
73765,International,training,small
73766,International,training,small
73767,International,training,small
73768,International,training,small
73769,International,training,small
73770,International,training,small
73771,International,training,small
73772,International,training,small
73773,International,validation,small
73774,International,training,small
73775,International,validation,small
73776,International,test,small
73777,International,test,small
73778,International,training,small
73779,International,test,small
73782,,validation,large
73783,,validation,large
73784,,validation,large
73785,,training,large
73786,,training,large
73787,,training,large
73788,,training,large
73789,,training,large
73792,Pop,training,small
73793,Folk,training,large
73794,Folk,training,large
73795,Folk,training,large
73796,Folk,training,large
73797,Folk,training,small
73798,Folk,training,large
73799,Folk,training,large
73800,,training,large
73801,,training,large
73802,,training,large
73803,,training,large
73804,,training,large
73805,,training,large
73806,,training,large
73808,,training,large
73809,,training,large
73810,,training,large
73811,,training,large
73813,,training,large
73814,,training,large
73815,,training,large
73816,,training,large
73817,,training,large
73819,Experimental,training,small
73820,Experimental,training,small
73821,Experimental,training,small
73822,Experimental,training,small
73835,,training,large
73836,,test,large
73837,Electronic,validation,large
73843,Electronic,training,large
73844,Electronic,training,large
73845,Electronic,training,large
73846,Electronic,training,large
73847,Rock,training,large
73848,Rock,training,large
73849,Rock,training,large
73850,Rock,training,large
73851,Rock,training,large
73852,Rock,training,large
73853,Rock,training,large
73854,Rock,training,large
73855,Rock,training,large
73856,Rock,training,large
73857,Rock,training,large
73858,Rock,training,large
73859,Rock,training,large
73860,Rock,training,large
73861,Rock,training,large
73862,Electronic,validation,large
73864,,training,large
73865,,training,large
73866,,training,large
73867,,training,large
73868,,training,large
73869,,training,large
73870,,training,large
73871,,training,large
73872,,training,large
73873,,training,large
73874,,training,large
73875,,training,large
73876,,training,large
73877,,training,large
73878,,training,large
73879,,training,large
73880,,training,large
73881,,training,large
